virus,host,interaction
MG592621.1,Vibrio alginolyticus,NoInf
MG592621.1,Vibrio anguillarum,NoInf
MG592621.1,Vibrio breoganii,NoInf
MG592621.1,Vibrio cyclitrophicus,NoInf
MG592621.1,Vibrio kanaloae,NoInf
MG592621.1,Vibrio lentus,Inf
MG592621.1,Vibrio parahaemolyticus,NoInf
MG592621.1,Vibrio sp. 10N.1,NoInf
MG592621.1,Vibrio sp. 10N.2,NoInf
MG592621.1,Vibrio sp. 10N.3,NoInf
MG592621.1,Vibrio sp. 10N.4,NoInf
MG592621.1,Vibrio sp. 10N.5,NoInf
MG592621.1,Vibrio sp. F12,NoInf
MG592621.1,Vibrio sp. F13,NoInf
MG592621.1,Vibrio splendidus,Inf
MG592621.1,Vibrio tasmaniensis,NoInf
MG592621.1,Vibrio vulnificus,NoInf
MG592622.1,Aliivibrio fischeri,NoInf
MG592622.1,Enterovibrio norvegicus,Inf
MG592622.1,Shewanella sp. 10N.6,NoInf
MG592622.1,Shewanella sp. 10N.7,NoInf
MG592622.1,Vibrio alginolyticus,NoInf
MG592622.1,Vibrio anguillarum,NoInf
MG592622.1,Vibrio breoganii,NoInf
MG592622.1,Vibrio cyclitrophicus,Inf
MG592622.1,Vibrio kanaloae,NoInf
MG592622.1,Vibrio lentus,Inf
MG592622.1,Vibrio parahaemolyticus,NoInf
MG592622.1,Vibrio sp. 10N.1,NoInf
MG592622.1,Vibrio sp. 10N.2,NoInf
MG592622.1,Vibrio sp. 10N.3,NoInf
MG592622.1,Vibrio sp. 10N.4,NoInf
MG592622.1,Vibrio sp. 10N.5,NoInf
MG592622.1,Vibrio sp. F12,NoInf
MG592622.1,Vibrio sp. F13,NoInf
MG592622.1,Vibrio splendidus,NoInf
MG592622.1,Vibrio tasmaniensis,NoInf
MG592622.1,Vibrio vulnificus,NoInf
MG592623.1,Aliivibrio fischeri,NoInf
MG592623.1,Enterovibrio norvegicus,NoInf
MG592623.1,Shewanella sp. 10N.6,NoInf
MG592623.1,Shewanella sp. 10N.7,NoInf
MG592623.1,Vibrio alginolyticus,NoInf
MG592623.1,Vibrio anguillarum,NoInf
MG592623.1,Vibrio breoganii,NoInf
MG592623.1,Vibrio cyclitrophicus,NoInf
MG592623.1,Vibrio kanaloae,NoInf
MG592623.1,Vibrio lentus,NoInf
MG592623.1,Vibrio parahaemolyticus,NoInf
MG592623.1,Vibrio sp. 10N.1,NoInf
MG592623.1,Vibrio sp. 10N.2,NoInf
MG592623.1,Vibrio sp. 10N.3,NoInf
MG592623.1,Vibrio sp. 10N.4,NoInf
MG592623.1,Vibrio sp. 10N.5,NoInf
MG592623.1,Vibrio sp. F12,NoInf
MG592623.1,Vibrio sp. F13,NoInf
MG592623.1,Vibrio splendidus,Inf
MG592623.1,Vibrio tasmaniensis,NoInf
MG592623.1,Vibrio vulnificus,NoInf
MG592624.1,Aliivibrio fischeri,NoInf
MG592624.1,Enterovibrio norvegicus,NoInf
MG592624.1,Shewanella sp. 10N.6,NoInf
MG592624.1,Shewanella sp. 10N.7,NoInf
MG592624.1,Vibrio alginolyticus,NoInf
MG592624.1,Vibrio anguillarum,NoInf
MG592624.1,Vibrio breoganii,NoInf
MG592624.1,Vibrio cyclitrophicus,NoInf
MG592624.1,Vibrio kanaloae,NoInf
MG592624.1,Vibrio lentus,NoInf
MG592624.1,Vibrio parahaemolyticus,NoInf
MG592624.1,Vibrio sp. 10N.1,NoInf
MG592624.1,Vibrio sp. 10N.2,NoInf
MG592624.1,Vibrio sp. 10N.3,NoInf
MG592624.1,Vibrio sp. 10N.4,NoInf
MG592624.1,Vibrio sp. 10N.5,NoInf
MG592624.1,Vibrio sp. F12,NoInf
MG592624.1,Vibrio sp. F13,NoInf
MG592624.1,Vibrio splendidus,Inf
MG592624.1,Vibrio tasmaniensis,NoInf
MG592624.1,Vibrio vulnificus,NoInf
MG592625.1,Aliivibrio fischeri,NoInf
MG592625.1,Enterovibrio norvegicus,NoInf
MG592625.1,Shewanella sp. 10N.6,NoInf
MG592625.1,Shewanella sp. 10N.7,NoInf
MG592625.1,Vibrio alginolyticus,NoInf
MG592625.1,Vibrio anguillarum,NoInf
MG592625.1,Vibrio breoganii,Inf
MG592625.1,Vibrio cyclitrophicus,NoInf
MG592625.1,Vibrio kanaloae,NoInf
MG592625.1,Vibrio lentus,NoInf
MG592625.1,Vibrio parahaemolyticus,NoInf
MG592625.1,Vibrio sp. 10N.1,NoInf
MG592625.1,Vibrio sp. 10N.2,NoInf
MG592625.1,Vibrio sp. 10N.3,NoInf
MG592625.1,Vibrio sp. 10N.4,NoInf
MG592625.1,Vibrio sp. 10N.5,NoInf
MG592625.1,Vibrio sp. F12,NoInf
MG592625.1,Vibrio sp. F13,NoInf
MG592625.1,Vibrio splendidus,NoInf
MG592625.1,Vibrio tasmaniensis,NoInf
MG592625.1,Vibrio vulnificus,NoInf
MG592626.1,Aliivibrio fischeri,NoInf
MG592626.1,Enterovibrio norvegicus,NoInf
MG592626.1,Shewanella sp. 10N.6,NoInf
MG592626.1,Shewanella sp. 10N.7,NoInf
MG592626.1,Vibrio alginolyticus,NoInf
MG592626.1,Vibrio anguillarum,NoInf
MG592626.1,Vibrio breoganii,Inf
MG592626.1,Vibrio cyclitrophicus,NoInf
MG592626.1,Vibrio kanaloae,NoInf
MG592626.1,Vibrio lentus,NoInf
MG592626.1,Vibrio parahaemolyticus,NoInf
MG592626.1,Vibrio sp. 10N.1,NoInf
MG592626.1,Vibrio sp. 10N.2,NoInf
MG592626.1,Vibrio sp. 10N.3,NoInf
MG592626.1,Vibrio sp. 10N.4,NoInf
MG592626.1,Vibrio sp. 10N.5,NoInf
MG592626.1,Vibrio sp. F12,NoInf
MG592626.1,Vibrio sp. F13,NoInf
MG592626.1,Vibrio splendidus,NoInf
MG592626.1,Vibrio tasmaniensis,NoInf
MG592626.1,Vibrio vulnificus,NoInf
MG592627.1,Aliivibrio fischeri,NoInf
MG592627.1,Enterovibrio norvegicus,NoInf
MG592627.1,Shewanella sp. 10N.6,NoInf
MG592627.1,Shewanella sp. 10N.7,NoInf
MG592627.1,Vibrio alginolyticus,NoInf
MG592627.1,Vibrio anguillarum,NoInf
MG592627.1,Vibrio breoganii,NoInf
MG592627.1,Vibrio cyclitrophicus,Inf
MG592627.1,Vibrio kanaloae,NoInf
MG592627.1,Vibrio lentus,NoInf
MG592627.1,Vibrio parahaemolyticus,NoInf
MG592627.1,Vibrio sp. 10N.1,NoInf
MG592627.1,Vibrio sp. 10N.2,NoInf
MG592627.1,Vibrio sp. 10N.3,NoInf
MG592627.1,Vibrio sp. 10N.4,NoInf
MG592627.1,Vibrio sp. 10N.5,NoInf
MG592627.1,Vibrio sp. F12,NoInf
MG592627.1,Vibrio sp. F13,NoInf
MG592627.1,Vibrio splendidus,NoInf
MG592627.1,Vibrio tasmaniensis,NoInf
MG592627.1,Vibrio vulnificus,NoInf
MG592629.1,Aliivibrio fischeri,NoInf
MG592629.1,Enterovibrio norvegicus,NoInf
MG592629.1,Shewanella sp. 10N.6,NoInf
MG592629.1,Shewanella sp. 10N.7,NoInf
MG592629.1,Vibrio alginolyticus,NoInf
MG592629.1,Vibrio anguillarum,NoInf
MG592629.1,Vibrio breoganii,NoInf
MG592629.1,Vibrio cyclitrophicus,NoInf
MG592629.1,Vibrio kanaloae,NoInf
MG592629.1,Vibrio lentus,NoInf
MG592629.1,Vibrio parahaemolyticus,NoInf
MG592629.1,Vibrio sp. 10N.1,NoInf
MG592629.1,Vibrio sp. 10N.2,NoInf
MG592629.1,Vibrio sp. 10N.3,NoInf
MG592629.1,Vibrio sp. 10N.4,NoInf
MG592629.1,Vibrio sp. 10N.5,NoInf
MG592629.1,Vibrio sp. F12,NoInf
MG592629.1,Vibrio sp. F13,NoInf
MG592629.1,Vibrio splendidus,Inf
MG592629.1,Vibrio tasmaniensis,NoInf
MG592629.1,Vibrio vulnificus,NoInf
MG592630.1,Aliivibrio fischeri,NoInf
MG592630.1,Enterovibrio norvegicus,NoInf
MG592630.1,Shewanella sp. 10N.6,NoInf
MG592630.1,Shewanella sp. 10N.7,NoInf
MG592630.1,Vibrio alginolyticus,NoInf
MG592630.1,Vibrio anguillarum,NoInf
MG592630.1,Vibrio breoganii,NoInf
MG592630.1,Vibrio cyclitrophicus,Inf
MG592630.1,Vibrio kanaloae,NoInf
MG592630.1,Vibrio lentus,NoInf
MG592630.1,Vibrio parahaemolyticus,NoInf
MG592630.1,Vibrio sp. 10N.1,NoInf
MG592630.1,Vibrio sp. 10N.2,NoInf
MG592630.1,Vibrio sp. 10N.3,NoInf
MG592630.1,Vibrio sp. 10N.4,NoInf
MG592630.1,Vibrio sp. 10N.5,NoInf
MG592630.1,Vibrio sp. F12,NoInf
MG592630.1,Vibrio sp. F13,NoInf
MG592630.1,Vibrio splendidus,NoInf
MG592630.1,Vibrio tasmaniensis,NoInf
MG592630.1,Vibrio vulnificus,NoInf
MG592631.1,Aliivibrio fischeri,NoInf
MG592631.1,Enterovibrio norvegicus,NoInf
MG592631.1,Shewanella sp. 10N.6,NoInf
MG592631.1,Shewanella sp. 10N.7,NoInf
MG592631.1,Vibrio alginolyticus,NoInf
MG592631.1,Vibrio anguillarum,NoInf
MG592631.1,Vibrio breoganii,Inf
MG592631.1,Vibrio cyclitrophicus,NoInf
MG592631.1,Vibrio kanaloae,NoInf
MG592631.1,Vibrio lentus,NoInf
MG592631.1,Vibrio parahaemolyticus,NoInf
MG592631.1,Vibrio sp. 10N.1,NoInf
MG592631.1,Vibrio sp. 10N.2,NoInf
MG592631.1,Vibrio sp. 10N.3,NoInf
MG592631.1,Vibrio sp. 10N.4,NoInf
MG592631.1,Vibrio sp. 10N.5,NoInf
MG592631.1,Vibrio sp. F12,NoInf
MG592631.1,Vibrio sp. F13,NoInf
MG592631.1,Vibrio splendidus,NoInf
MG592631.1,Vibrio tasmaniensis,NoInf
MG592631.1,Vibrio vulnificus,NoInf
MG592632.1,Aliivibrio fischeri,NoInf
MG592632.1,Enterovibrio norvegicus,NoInf
MG592632.1,Shewanella sp. 10N.6,NoInf
MG592632.1,Shewanella sp. 10N.7,NoInf
MG592632.1,Vibrio alginolyticus,NoInf
MG592632.1,Vibrio anguillarum,NoInf
MG592632.1,Vibrio breoganii,NoInf
MG592632.1,Vibrio cyclitrophicus,NoInf
MG592632.1,Vibrio kanaloae,NoInf
MG592632.1,Vibrio lentus,Inf
MG592632.1,Vibrio parahaemolyticus,NoInf
MG592632.1,Vibrio sp. 10N.1,NoInf
MG592632.1,Vibrio sp. 10N.2,NoInf
MG592632.1,Vibrio sp. 10N.3,NoInf
MG592632.1,Vibrio sp. 10N.4,NoInf
MG592632.1,Vibrio sp. 10N.5,NoInf
MG592632.1,Vibrio sp. F12,NoInf
MG592632.1,Vibrio sp. F13,NoInf
MG592632.1,Vibrio splendidus,NoInf
MG592632.1,Vibrio tasmaniensis,NoInf
MG592632.1,Vibrio vulnificus,NoInf
MG592633.1,Aliivibrio fischeri,NoInf
MG592633.1,Enterovibrio norvegicus,NoInf
MG592633.1,Shewanella sp. 10N.6,NoInf
MG592633.1,Shewanella sp. 10N.7,NoInf
MG592633.1,Vibrio alginolyticus,NoInf
MG592633.1,Vibrio anguillarum,NoInf
MG592633.1,Vibrio breoganii,NoInf
MG592633.1,Vibrio cyclitrophicus,NoInf
MG592633.1,Vibrio kanaloae,NoInf
MG592633.1,Vibrio lentus,Inf
MG592633.1,Vibrio parahaemolyticus,NoInf
MG592633.1,Vibrio sp. 10N.1,NoInf
MG592633.1,Vibrio sp. 10N.2,NoInf
MG592633.1,Vibrio sp. 10N.3,NoInf
MG592633.1,Vibrio sp. 10N.4,NoInf
MG592633.1,Vibrio sp. 10N.5,NoInf
MG592633.1,Vibrio sp. F12,NoInf
MG592633.1,Vibrio sp. F13,NoInf
MG592633.1,Vibrio splendidus,NoInf
MG592633.1,Vibrio tasmaniensis,NoInf
MG592633.1,Vibrio vulnificus,NoInf
MG592635.1,Aliivibrio fischeri,NoInf
MG592635.1,Enterovibrio norvegicus,NoInf
MG592635.1,Shewanella sp. 10N.6,NoInf
MG592635.1,Shewanella sp. 10N.7,NoInf
MG592635.1,Vibrio alginolyticus,NoInf
MG592635.1,Vibrio anguillarum,NoInf
MG592635.1,Vibrio breoganii,NoInf
MG592635.1,Vibrio cyclitrophicus,NoInf
MG592635.1,Vibrio kanaloae,NoInf
MG592635.1,Vibrio lentus,Inf
MG592635.1,Vibrio parahaemolyticus,NoInf
MG592635.1,Vibrio sp. 10N.1,NoInf
MG592635.1,Vibrio sp. 10N.2,NoInf
MG592635.1,Vibrio sp. 10N.3,NoInf
MG592635.1,Vibrio sp. 10N.4,NoInf
MG592635.1,Vibrio sp. 10N.5,NoInf
MG592635.1,Vibrio sp. F12,NoInf
MG592635.1,Vibrio sp. F13,NoInf
MG592635.1,Vibrio splendidus,NoInf
MG592635.1,Vibrio tasmaniensis,NoInf
MG592635.1,Vibrio vulnificus,NoInf
MG592636.1,Aliivibrio fischeri,NoInf
MG592636.1,Enterovibrio norvegicus,NoInf
MG592636.1,Shewanella sp. 10N.6,NoInf
MG592636.1,Shewanella sp. 10N.7,NoInf
MG592636.1,Vibrio alginolyticus,NoInf
MG592636.1,Vibrio anguillarum,NoInf
MG592636.1,Vibrio breoganii,NoInf
MG592636.1,Vibrio cyclitrophicus,NoInf
MG592636.1,Vibrio kanaloae,NoInf
MG592636.1,Vibrio lentus,Inf
MG592636.1,Vibrio parahaemolyticus,NoInf
MG592636.1,Vibrio sp. 10N.1,NoInf
MG592636.1,Vibrio sp. 10N.2,NoInf
MG592636.1,Vibrio sp. 10N.3,NoInf
MG592636.1,Vibrio sp. 10N.4,NoInf
MG592636.1,Vibrio sp. 10N.5,NoInf
MG592636.1,Vibrio sp. F12,NoInf
MG592636.1,Vibrio sp. F13,NoInf
MG592636.1,Vibrio splendidus,NoInf
MG592636.1,Vibrio tasmaniensis,NoInf
MG592636.1,Vibrio vulnificus,NoInf
MG592638.1,Aliivibrio fischeri,NoInf
MG592638.1,Enterovibrio norvegicus,NoInf
MG592638.1,Shewanella sp. 10N.6,NoInf
MG592638.1,Shewanella sp. 10N.7,NoInf
MG592638.1,Vibrio alginolyticus,NoInf
MG592638.1,Vibrio anguillarum,NoInf
MG592638.1,Vibrio breoganii,NoInf
MG592638.1,Vibrio cyclitrophicus,NoInf
MG592638.1,Vibrio kanaloae,NoInf
MG592638.1,Vibrio lentus,Inf
MG592638.1,Vibrio parahaemolyticus,NoInf
MG592638.1,Vibrio sp. 10N.1,NoInf
MG592638.1,Vibrio sp. 10N.2,NoInf
MG592638.1,Vibrio sp. 10N.3,NoInf
MG592638.1,Vibrio sp. 10N.4,NoInf
MG592638.1,Vibrio sp. 10N.5,NoInf
MG592638.1,Vibrio sp. F12,NoInf
MG592638.1,Vibrio sp. F13,NoInf
MG592638.1,Vibrio splendidus,NoInf
MG592638.1,Vibrio tasmaniensis,NoInf
MG592638.1,Vibrio vulnificus,NoInf
MG592640.1,Aliivibrio fischeri,NoInf
MG592640.1,Enterovibrio norvegicus,NoInf
MG592640.1,Shewanella sp. 10N.6,NoInf
MG592640.1,Shewanella sp. 10N.7,NoInf
MG592640.1,Vibrio alginolyticus,NoInf
MG592640.1,Vibrio anguillarum,NoInf
MG592640.1,Vibrio breoganii,NoInf
MG592640.1,Vibrio cyclitrophicus,NoInf
MG592640.1,Vibrio kanaloae,NoInf
MG592640.1,Vibrio lentus,Inf
MG592640.1,Vibrio parahaemolyticus,NoInf
MG592640.1,Vibrio sp. 10N.1,NoInf
MG592640.1,Vibrio sp. 10N.2,NoInf
MG592640.1,Vibrio sp. 10N.3,NoInf
MG592640.1,Vibrio sp. 10N.4,NoInf
MG592640.1,Vibrio sp. 10N.5,NoInf
MG592640.1,Vibrio sp. F12,NoInf
MG592640.1,Vibrio sp. F13,NoInf
MG592640.1,Vibrio splendidus,NoInf
MG592640.1,Vibrio tasmaniensis,NoInf
MG592640.1,Vibrio vulnificus,NoInf
MG592641.1,Aliivibrio fischeri,NoInf
MG592641.1,Enterovibrio norvegicus,NoInf
MG592641.1,Shewanella sp. 10N.6,NoInf
MG592641.1,Shewanella sp. 10N.7,NoInf
MG592641.1,Vibrio alginolyticus,NoInf
MG592641.1,Vibrio anguillarum,NoInf
MG592641.1,Vibrio breoganii,NoInf
MG592641.1,Vibrio cyclitrophicus,Inf
MG592641.1,Vibrio kanaloae,NoInf
MG592641.1,Vibrio lentus,NoInf
MG592641.1,Vibrio parahaemolyticus,NoInf
MG592641.1,Vibrio sp. 10N.1,NoInf
MG592641.1,Vibrio sp. 10N.2,NoInf
MG592641.1,Vibrio sp. 10N.3,NoInf
MG592641.1,Vibrio sp. 10N.4,NoInf
MG592641.1,Vibrio sp. 10N.5,NoInf
MG592641.1,Vibrio sp. F12,NoInf
MG592641.1,Vibrio sp. F13,NoInf
MG592641.1,Vibrio splendidus,NoInf
MG592641.1,Vibrio tasmaniensis,NoInf
MG592641.1,Vibrio vulnificus,NoInf
MG592642.1,Aliivibrio fischeri,NoInf
MG592642.1,Enterovibrio norvegicus,NoInf
MG592642.1,Shewanella sp. 10N.6,NoInf
MG592642.1,Shewanella sp. 10N.7,NoInf
MG592642.1,Vibrio alginolyticus,NoInf
MG592642.1,Vibrio anguillarum,NoInf
MG592642.1,Vibrio breoganii,NoInf
MG592642.1,Vibrio cyclitrophicus,NoInf
MG592642.1,Vibrio kanaloae,NoInf
MG592642.1,Vibrio lentus,Inf
MG592642.1,Vibrio parahaemolyticus,NoInf
MG592642.1,Vibrio sp. 10N.1,NoInf
MG592642.1,Vibrio sp. 10N.2,NoInf
MG592642.1,Vibrio sp. 10N.3,NoInf
MG592642.1,Vibrio sp. 10N.4,NoInf
MG592642.1,Vibrio sp. 10N.5,NoInf
MG592642.1,Vibrio sp. F12,NoInf
MG592642.1,Vibrio sp. F13,NoInf
MG592642.1,Vibrio splendidus,NoInf
MG592642.1,Vibrio tasmaniensis,NoInf
MG592642.1,Vibrio vulnificus,NoInf
MG592643.1,Aliivibrio fischeri,NoInf
MG592643.1,Enterovibrio norvegicus,NoInf
MG592643.1,Shewanella sp. 10N.6,NoInf
MG592643.1,Shewanella sp. 10N.7,NoInf
MG592643.1,Vibrio alginolyticus,NoInf
MG592643.1,Vibrio anguillarum,NoInf
MG592643.1,Vibrio breoganii,NoInf
MG592643.1,Vibrio cyclitrophicus,Inf
MG592643.1,Vibrio kanaloae,NoInf
MG592643.1,Vibrio lentus,NoInf
MG592643.1,Vibrio parahaemolyticus,NoInf
MG592643.1,Vibrio sp. 10N.1,NoInf
MG592643.1,Vibrio sp. 10N.2,NoInf
MG592643.1,Vibrio sp. 10N.3,NoInf
MG592643.1,Vibrio sp. 10N.4,NoInf
MG592643.1,Vibrio sp. 10N.5,NoInf
MG592643.1,Vibrio sp. F12,NoInf
MG592643.1,Vibrio sp. F13,NoInf
MG592643.1,Vibrio splendidus,NoInf
MG592643.1,Vibrio tasmaniensis,NoInf
MG592643.1,Vibrio vulnificus,NoInf
MG592644.1,Aliivibrio fischeri,NoInf
MG592644.1,Enterovibrio norvegicus,NoInf
MG592644.1,Shewanella sp. 10N.6,NoInf
MG592644.1,Shewanella sp. 10N.7,NoInf
MG592644.1,Vibrio alginolyticus,NoInf
MG592644.1,Vibrio anguillarum,NoInf
MG592644.1,Vibrio breoganii,NoInf
MG592644.1,Vibrio cyclitrophicus,Inf
MG592644.1,Vibrio kanaloae,NoInf
MG592644.1,Vibrio lentus,NoInf
MG592644.1,Vibrio parahaemolyticus,NoInf
MG592644.1,Vibrio sp. 10N.1,NoInf
MG592644.1,Vibrio sp. 10N.2,NoInf
MG592644.1,Vibrio sp. 10N.3,NoInf
MG592644.1,Vibrio sp. 10N.4,NoInf
MG592644.1,Vibrio sp. 10N.5,NoInf
MG592644.1,Vibrio sp. F12,NoInf
MG592644.1,Vibrio sp. F13,NoInf
MG592644.1,Vibrio splendidus,NoInf
MG592644.1,Vibrio tasmaniensis,NoInf
MG592644.1,Vibrio vulnificus,NoInf
MG592645.1,Aliivibrio fischeri,NoInf
MG592645.1,Enterovibrio norvegicus,NoInf
MG592645.1,Shewanella sp. 10N.6,NoInf
MG592645.1,Shewanella sp. 10N.7,NoInf
MG592645.1,Vibrio alginolyticus,NoInf
MG592645.1,Vibrio anguillarum,NoInf
MG592645.1,Vibrio breoganii,NoInf
MG592645.1,Vibrio cyclitrophicus,NoInf
MG592645.1,Vibrio kanaloae,NoInf
MG592645.1,Vibrio lentus,Inf
MG592645.1,Vibrio parahaemolyticus,NoInf
MG592645.1,Vibrio sp. 10N.1,NoInf
MG592645.1,Vibrio sp. 10N.2,NoInf
MG592645.1,Vibrio sp. 10N.3,NoInf
MG592645.1,Vibrio sp. 10N.4,NoInf
MG592645.1,Vibrio sp. 10N.5,NoInf
MG592645.1,Vibrio sp. F12,NoInf
MG592645.1,Vibrio sp. F13,NoInf
MG592645.1,Vibrio splendidus,NoInf
MG592645.1,Vibrio tasmaniensis,NoInf
MG592645.1,Vibrio vulnificus,NoInf
MG592647.1,Aliivibrio fischeri,NoInf
MG592647.1,Enterovibrio norvegicus,NoInf
MG592647.1,Shewanella sp. 10N.6,NoInf
MG592647.1,Shewanella sp. 10N.7,NoInf
MG592647.1,Vibrio alginolyticus,NoInf
MG592647.1,Vibrio anguillarum,NoInf
MG592647.1,Vibrio breoganii,NoInf
MG592647.1,Vibrio cyclitrophicus,Inf
MG592647.1,Vibrio kanaloae,NoInf
MG592647.1,Vibrio lentus,NoInf
MG592647.1,Vibrio parahaemolyticus,NoInf
MG592647.1,Vibrio sp. 10N.1,NoInf
MG592647.1,Vibrio sp. 10N.2,NoInf
MG592647.1,Vibrio sp. 10N.3,NoInf
MG592647.1,Vibrio sp. 10N.4,NoInf
MG592647.1,Vibrio sp. 10N.5,NoInf
MG592647.1,Vibrio sp. F12,NoInf
MG592647.1,Vibrio sp. F13,NoInf
MG592647.1,Vibrio splendidus,NoInf
MG592647.1,Vibrio tasmaniensis,NoInf
MG592647.1,Vibrio vulnificus,NoInf
MG592648.1,Aliivibrio fischeri,NoInf
MG592648.1,Enterovibrio norvegicus,NoInf
MG592648.1,Shewanella sp. 10N.6,NoInf
MG592648.1,Shewanella sp. 10N.7,NoInf
MG592648.1,Vibrio alginolyticus,NoInf
MG592648.1,Vibrio anguillarum,NoInf
MG592648.1,Vibrio breoganii,NoInf
MG592648.1,Vibrio cyclitrophicus,NoInf
MG592648.1,Vibrio kanaloae,NoInf
MG592648.1,Vibrio lentus,Inf
MG592648.1,Vibrio parahaemolyticus,NoInf
MG592648.1,Vibrio sp. 10N.1,NoInf
MG592648.1,Vibrio sp. 10N.2,NoInf
MG592648.1,Vibrio sp. 10N.3,NoInf
MG592648.1,Vibrio sp. 10N.4,NoInf
MG592648.1,Vibrio sp. 10N.5,NoInf
MG592648.1,Vibrio sp. F12,NoInf
MG592648.1,Vibrio sp. F13,NoInf
MG592648.1,Vibrio splendidus,NoInf
MG592648.1,Vibrio tasmaniensis,NoInf
MG592648.1,Vibrio vulnificus,NoInf
MG592649.1,Aliivibrio fischeri,NoInf
MG592649.1,Enterovibrio norvegicus,NoInf
MG592649.1,Shewanella sp. 10N.6,NoInf
MG592649.1,Shewanella sp. 10N.7,NoInf
MG592649.1,Vibrio alginolyticus,NoInf
MG592649.1,Vibrio anguillarum,NoInf
MG592649.1,Vibrio breoganii,NoInf
MG592649.1,Vibrio cyclitrophicus,NoInf
MG592649.1,Vibrio kanaloae,NoInf
MG592649.1,Vibrio lentus,Inf
MG592649.1,Vibrio parahaemolyticus,NoInf
MG592649.1,Vibrio sp. 10N.1,NoInf
MG592649.1,Vibrio sp. 10N.2,NoInf
MG592649.1,Vibrio sp. 10N.3,NoInf
MG592649.1,Vibrio sp. 10N.4,NoInf
MG592649.1,Vibrio sp. 10N.5,NoInf
MG592649.1,Vibrio sp. F12,NoInf
MG592649.1,Vibrio sp. F13,NoInf
MG592649.1,Vibrio splendidus,NoInf
MG592649.1,Vibrio tasmaniensis,NoInf
MG592649.1,Vibrio vulnificus,NoInf
MG592650.1,Aliivibrio fischeri,NoInf
MG592650.1,Enterovibrio norvegicus,NoInf
MG592650.1,Shewanella sp. 10N.6,NoInf
MG592650.1,Shewanella sp. 10N.7,NoInf
MG592650.1,Vibrio alginolyticus,NoInf
MG592650.1,Vibrio anguillarum,NoInf
MG592650.1,Vibrio breoganii,NoInf
MG592650.1,Vibrio cyclitrophicus,NoInf
MG592650.1,Vibrio kanaloae,NoInf
MG592650.1,Vibrio lentus,Inf
MG592650.1,Vibrio parahaemolyticus,NoInf
MG592650.1,Vibrio sp. 10N.1,NoInf
MG592650.1,Vibrio sp. 10N.2,NoInf
MG592650.1,Vibrio sp. 10N.3,NoInf
MG592650.1,Vibrio sp. 10N.4,NoInf
MG592650.1,Vibrio sp. 10N.5,NoInf
MG592650.1,Vibrio sp. F12,NoInf
MG592650.1,Vibrio sp. F13,NoInf
MG592650.1,Vibrio splendidus,NoInf
MG592650.1,Vibrio tasmaniensis,NoInf
MG592650.1,Vibrio vulnificus,NoInf
MG592651.1,Aliivibrio fischeri,NoInf
MG592651.1,Enterovibrio norvegicus,NoInf
MG592651.1,Shewanella sp. 10N.6,NoInf
MG592651.1,Shewanella sp. 10N.7,NoInf
MG592651.1,Vibrio alginolyticus,NoInf
MG592651.1,Vibrio anguillarum,NoInf
MG592651.1,Vibrio breoganii,NoInf
MG592651.1,Vibrio cyclitrophicus,NoInf
MG592651.1,Vibrio kanaloae,NoInf
MG592651.1,Vibrio lentus,Inf
MG592651.1,Vibrio parahaemolyticus,NoInf
MG592651.1,Vibrio sp. 10N.1,NoInf
MG592651.1,Vibrio sp. 10N.2,NoInf
MG592651.1,Vibrio sp. 10N.3,NoInf
MG592651.1,Vibrio sp. 10N.4,NoInf
MG592651.1,Vibrio sp. 10N.5,NoInf
MG592651.1,Vibrio sp. F12,NoInf
MG592651.1,Vibrio sp. F13,NoInf
MG592651.1,Vibrio splendidus,NoInf
MG592651.1,Vibrio tasmaniensis,NoInf
MG592651.1,Vibrio vulnificus,NoInf
MG592654.1,Aliivibrio fischeri,NoInf
MG592654.1,Enterovibrio norvegicus,NoInf
MG592654.1,Shewanella sp. 10N.6,NoInf
MG592654.1,Shewanella sp. 10N.7,NoInf
MG592654.1,Vibrio alginolyticus,NoInf
MG592654.1,Vibrio anguillarum,NoInf
MG592654.1,Vibrio breoganii,NoInf
MG592654.1,Vibrio cyclitrophicus,Inf
MG592654.1,Vibrio kanaloae,NoInf
MG592654.1,Vibrio lentus,NoInf
MG592654.1,Vibrio parahaemolyticus,NoInf
MG592654.1,Vibrio sp. 10N.1,NoInf
MG592654.1,Vibrio sp. 10N.2,NoInf
MG592654.1,Vibrio sp. 10N.3,NoInf
MG592654.1,Vibrio sp. 10N.4,NoInf
MG592654.1,Vibrio sp. 10N.5,NoInf
MG592654.1,Vibrio sp. F12,NoInf
MG592654.1,Vibrio sp. F13,NoInf
MG592654.1,Vibrio splendidus,NoInf
MG592654.1,Vibrio tasmaniensis,NoInf
MG592654.1,Vibrio vulnificus,NoInf
MG592655.1,Aliivibrio fischeri,NoInf
MG592655.1,Enterovibrio norvegicus,NoInf
MG592655.1,Shewanella sp. 10N.6,NoInf
MG592655.1,Shewanella sp. 10N.7,NoInf
MG592655.1,Vibrio alginolyticus,NoInf
MG592655.1,Vibrio anguillarum,NoInf
MG592655.1,Vibrio breoganii,NoInf
MG592655.1,Vibrio cyclitrophicus,NoInf
MG592655.1,Vibrio kanaloae,NoInf
MG592655.1,Vibrio lentus,Inf
MG592655.1,Vibrio parahaemolyticus,NoInf
MG592655.1,Vibrio sp. 10N.1,NoInf
